회사명,업종명,생산품,주소,연락처,출처파일
(주)씨티알대합공장,그 외 자동차용 신품 부품 제조업 외 3 종,터보차처 콤푸레샤 하우징,경상남도 창녕군 대합면 합리 1388,055-530-5600,경상남도_창녕군_제조업공장현황_20250429.csv
(주)씨티알영산2공장,그 외 자동차용 신품 부품 제조업 외 4 종,조향+현가장치,경상남도 창녕군 영산면 서리상촌길 307-122,055-278-0247,경상남도_창녕군_제조업공장현황_20250429.csv
(주)씨티알영산AM1공장,자동차용 신품 조향장치 및 현가 장치 제조업,자동차 조향장치,경상남도 창녕군 영산면 서리상촌길 307-29,055-530-5611,경상남도_창녕군_제조업공장현황_20250429.csv
(주)씨티알영산AM2공장,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,경상남도 창녕군 영산면 서리상촌길 307-50,055-520-0200,경상남도_창녕군_제조업공장현황_20250429.csv
(주)씨티알영산AM창고,그 외 자동차용 신품 부품 제조업 외 3 종,자동차터보차져+콤프레샤하우징,경상남도 창녕군 영산면 서리상촌길 307-92,055-530-5611,경상남도_창녕군_제조업공장현황_20250429.csv
(주)씨티알영산공장,그 외 자동차용 신품 부품 제조업 외 4 종,자동차 조향 및 현가장치 부품,경상남도 창녕군 영산면 서리상촌길 307-106,055-520-3000,경상남도_창녕군_제조업공장현황_20250429.csv
(주)알엠에이창녕공장,자동차용 신품 동력전달장치 제조업 외 1 종,전기자동차 2차전지 알루미늄 케이스 등,경상남도 창녕군 계성면 영산계성로 560,031-352-2959,경상남도_창녕군_제조업공장현황_20250429.csv
(주)에스에스티,그 외 자동차용 신품 부품 제조업 외 4 종,자동차용 신품부품+차체용 신품부품,경상남도 창녕군 계성면 계성장마로 350,,경상남도_창녕군_제조업공장현황_20250429.csv
(주)에스텍,그 외 자동차용 신품 부품 제조업 외 3 종,라지에이터,경상남도 창녕군 창녕읍 창녕장마로 543-1,055-533-9161,경상남도_창녕군_제조업공장현황_20250429.csv
(주)에이치에스코팅,도장 및 기타 피막처리업,농기계 부품 도장,경상남도 창녕군 대합면 대합산업단지로 103,055-790-9220,경상남도_창녕군_제조업공장현황_20250429.csv
(주)우영공업,자동차 차체용 신품 부품 제조업 외 1 종,MUFFLER 소음기+MUFFLER 흡음제,경상남도 창녕군 대합면 합리 1420-1,055-533-9882,경상남도_창녕군_제조업공장현황_20250429.csv
(주)유림테크창녕공장,자동차 엔진용 신품 부품 제조업,자동차 엔진 하우징,경상남도 창녕군 대합면 대합산업단지로 68-54,055-532-6257,경상남도_창녕군_제조업공장현황_20250429.csv
(주)제이아이,절삭가공 및 유사처리업,자동차부품,경상남도 창녕군 대합면 대합산업단지로 38-45,053-383-0942,경상남도_창녕군_제조업공장현황_20250429.csv
(주)제이에프코리아,그 외 기타 플라스틱 제품 제조업,전자통신장비부품,경상남도 창녕군 도천면 경남대로 3081,055-521-9002,경상남도_창녕군_제조업공장현황_20250429.csv
(주)젬텍창녕공장,그 외 자동차용 신품 부품 제조업,냉간단조품,경상남도 창녕군 영산면 서리상촌길 307-50,055-587-1641,경상남도_창녕군_제조업공장현황_20250429.csv
(주)조현,승강기 제조업,자동차부품,경상남도 창녕군 영산면 서리상촌길 307-73,055-521-0721,경상남도_창녕군_제조업공장현황_20250429.csv
(주)지앤,그 외 자동차용 신품 부품 제조업 외 4 종,연료필터 히터 및 센서,경상남도 창녕군 영산면 서리상촌길 307-21,055-536-9050,경상남도_창녕군_제조업공장현황_20250429.csv
(주)진성이엔지,그 외 자동차용 신품 부품 제조업 외 3 종,조향장치,경상남도 창녕군 영산면 서리상촌길 307-76,055-536-2825,경상남도_창녕군_제조업공장현황_20250429.csv
(주)청명시스텍,배전반 및 전기 자동제어반 제조업,철도차량 케이블하네스+배전반,경상남도 창녕군 대지면 대지농공단지길 24-32,055-586-1346,경상남도_창녕군_제조업공장현황_20250429.csv
(주)케이씨이피이,액체 펌프 제조업,펌프카차량제조,경상남도 창녕군 영산면 월령공장길 89,055-526-1733,경상남도_창녕군_제조업공장현황_20250429.csv
(주)케이에스지,기타 섬유·의복 및 가죽 가공 기계 제조업,섬유기계 산업기계부품,경상남도 창녕군 대지면 대지농공단지길 24-17,055-532-0681,경상남도_창녕군_제조업공장현황_20250429.csv
(주)태영테크,그 외 기타 금속가공업 외 2 종,산업기계+조선기자재+Steel plate부품,경상남도 창녕군 계성면 광계마을길 204,055-536-0786,경상남도_창녕군_제조업공장현황_20250429.csv
(주)한국정밀,자동차 엔진용 신품 부품 제조업 외 1 종,Chain Sprocket,경상남도 창녕군 대합면 대합산업단지로 38-56,055-532-4442,경상남도_창녕군_제조업공장현황_20250429.csv
(주)한성테크윈,산업용 난방보일러 및 방열기 제조업,HRSG 보일러 부품제조,경상남도 창녕군 도천면 온천로 232,055-536-4077,경상남도_창녕군_제조업공장현황_20250429.csv
(주)화성,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,경상남도 창녕군 성산면 후천공단길 23,055-532-3979,경상남도_창녕군_제조업공장현황_20250429.csv
DH테크,자동차용 신품 조향장치 및 현가 장치 제조업,자동차 부품의 조향장치,경상남도 창녕군 영산면 서리상촌길 307-61,055-536-4520,경상남도_창녕군_제조업공장현황_20250429.csv
YD정밀,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,경상남도 창녕군 성산면 구례동길 20-91,055-533-9501,경상남도_창녕군_제조업공장현황_20250429.csv
금호프렌지,기타 구조용 금속제품 제조업,프렌지+자동차부품,경상남도 창녕군 대지면 대지농공단지길 20,,경상남도_창녕군_제조업공장현황_20250429.csv
남현테크(주),그 외 자동차용 신품 부품 제조업 외 3 종,실린더,경상남도 창녕군 영산면 서리상촌길 37,055-536-0611,경상남도_창녕군_제조업공장현황_20250429.csv
대건(주),그 외 기타 분류 안된 화학제품 제조업 외 1 종,자동차용부동액,경상남도 창녕군 계성면 준공업단지길 37,055-521-5544,경상남도_창녕군_제조업공장현황_20250429.csv
대성정밀,기타자동차부품제조업,자동차부품(샤프트),경상남도 창녕군 성산면 구례동길 20-45,055-532-8737,경상남도_창녕군_제조업공장현황_20250429.csv
대영포장산업,골판지 제조업 외 3 종,부품박스,경상남도 창녕군 영산면 서리상촌길 307-55,055-521-4071,경상남도_창녕군_제조업공장현황_20250429.csv
대창정밀(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,경상남도 창녕군 성산면 후천공단길 34,055-532-1371,경상남도_창녕군_제조업공장현황_20250429.csv
델타캐스트(주)대합공장,자동차용 신품 동력전달장치 제조업,마스터실린더 외,경상남도 창녕군 대합면 대합산업단지로 120-7,053-615-9621,경상남도_창녕군_제조업공장현황_20250429.csv
동명기계,절삭가공 및 유사처리업,자동차부품,경상남도 창녕군 대합면 대합공단길 36-7,,경상남도_창녕군_제조업공장현황_20250429.csv
동진정밀,선박 구성 부분품 제조업,조선기자재및연교환기부품,경상남도 창녕군 도천면 적말길 35,055-345-2770,경상남도_창녕군_제조업공장현황_20250429.csv
동해기계(주)창녕지점,건설 및 채광용 기계장비 제조업 외 1 종,건설기계 부품(BOOM+ARM+BUCKET+BLADE 등)+VESSLE(금속탱크+저장탱크 등),경상남도 창녕군 영산면 영산월령로 353,055-285-2331,경상남도_창녕군_제조업공장현황_20250429.csv
디에이치튜브(주),그 외 자동차용 신품 부품 제조업 외 4 종,자동차부품,경상남도 창녕군 성산면 후천공단길 29,055-532-8462,경상남도_창녕군_제조업공장현황_20250429.csv
디에이치튜브(주),그 외 자동차용 신품 부품 제조업 외 4 종,엔진용파워트레인,경상남도 창녕군 성산면 후천리 504,055-532-8462,경상남도_창녕군_제조업공장현황_20250429.csv
명성에스앤티,승강기 제조업,승강기 부품,경상남도 창녕군 대합면 대합산업단지로 38-51,054-956-2088,경상남도_창녕군_제조업공장현황_20250429.csv
무진정공,자동차 엔진용 신품 부품 제조업,Sprocket,경상남도 창녕군 대합면 대합산업단지로 38-56,,경상남도_창녕군_제조업공장현황_20250429.csv
보그워너창녕유한책임회사,자동차 엔진용 신품 부품 제조업 외 1 종,내연기관용전장품(Starter+Alternator),경상남도 창녕군 계성면 명리길 78,055-520-2000,경상남도_창녕군_제조업공장현황_20250429.csv
비엘코오퍼레이션,그 외 자동차용 신품 부품 제조업,자동차 부품,경상남도 창녕군 대합면 대합산업단지로 22-31,055-532-3953,경상남도_창녕군_제조업공장현황_20250429.csv
삼성정기(주),농업 및 임업용 기계 제조업 외 22 종,자동차부품+농기계부품 등 금속 판재등을 이용한 생산품,경상남도 창녕군 창녕읍 창녕공단길 29,055-532-1164,경상남도_창녕군_제조업공장현황_20250429.csv
삼송테크(주),그 외 자동차용 신품 부품 제조업 외 2 종,자동차부품+철도차량부품+항공기부품,경상남도 창녕군 대지면 도양새우등길 19,055-532-2171,경상남도_창녕군_제조업공장현황_20250429.csv
삼우엔지니어링,금속 절삭기계 제조업,터빈발전기+코일제작용포밍머신+전기자동차 배터리관련 버스바포밍 등,경상남도 창녕군 계성면 신당리 73-13,,경상남도_창녕군_제조업공장현황_20250429.csv
삼우이피주식회사,그 외 자동차용 신품 부품 제조업,자동차 배기머플러 부품,경상남도 창녕군 대합면 대합산업단지로 22-20,053-607-3060,경상남도_창녕군_제조업공장현황_20250429.csv
삼진모빌리티(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차용시동모타부품,경상남도 창녕군 장마면 영산장마로 37,055-536-1545,경상남도_창녕군_제조업공장현황_20250429.csv
상원테크,그 외 기타 1차 철강 제조업 외 1 종,중장비부품+중장비부품,경상남도 창녕군 도천면 도천리 643,055-536-8211,경상남도_창녕군_제조업공장현황_20250429.csv
세현주식회사,그 외 자동차용 신품 부품 제조업,자동차용 밴드 케이블,경상남도 창녕군 대합면 합리 1420,055-533-3830,경상남도_창녕군_제조업공장현황_20250429.csv
에버코트,합성수지 및 기타 플라스틱 물질 제조업,농기계외형+플랜트부품,경상남도 창녕군 대합면 대동월포로 343-12,055-532-5760,경상남도_창녕군_제조업공장현황_20250429.csv
엘에스테크,농업 및 임업용 기계 제조업,농기계(작업기)부품-백호+그라플+파레트포크,경상남도 창녕군 대지면 대지농공단지길 24-32,055-532-4256,경상남도_창녕군_제조업공장현황_20250429.csv
엘티에스코리아주식회사,증류기·열교환기 및 가스발생기 제조업,에어컨부품,경상남도 창녕군 계성면 명리길 58,055-536-6191,경상남도_창녕군_제조업공장현황_20250429.csv
엠에스전자,그 외 기타 전자부품 제조업 외 1 종,전자부품,경상남도 창녕군 도천면 도천중앙로 39-5,,경상남도_창녕군_제조업공장현황_20250429.csv
영진유니버셜(주),농업 및 임업용 기계 제조업,농업용기계+부품,경상남도 창녕군 창녕읍 창녕공단길 40,055-533-9771,경상남도_창녕군_제조업공장현황_20250429.csv
우성테크놀주식회사,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,경상남도 창녕군 영산면 서리상촌길 307-33,055-521-6545,경상남도_창녕군_제조업공장현황_20250429.csv
일진금속(주),금속 열처리업,중장비부품,경상남도 창녕군 창녕읍 창녕공단길 35,055-532-6488,경상남도_창녕군_제조업공장현황_20250429.csv
정인정밀,절삭가공 및 유사처리업,자동차부품,경상남도 창녕군 대합면 대합산업단지로 38-45,053-383-0942,경상남도_창녕군_제조업공장현황_20250429.csv
제일케미텍(주),폴리스티렌 발포 성형제품 제조업 외 1 종,자동차공조기부품,경상남도 창녕군 대합면 수장퇴산로 77,055-532-8705,경상남도_창녕군_제조업공장현황_20250429.csv
주식회사광진,육상 금속 골조 구조재 제조업 외 1 종,철구조물+발전설비부품,경상남도 창녕군 도천면 온천로 232,055-521-0788,경상남도_창녕군_제조업공장현황_20250429.csv
주식회사다온모빌리티,승용차 및 기타 여객용 자동차 제조업,전기버스+전기트럭 외,경상남도 창녕군 대지면 도양새우등길 19,02-517-0086,경상남도_창녕군_제조업공장현황_20250429.csv
주식회사대화포징,금속 단조제품 제조업,자동차부품,경상남도 창녕군 영산면 서리상촌길 307-15,055-521-4590,경상남도_창녕군_제조업공장현황_20250429.csv
주식회사베인-1공장,그 외 자동차용 신품 부품 제조업 외 3 종,베어링+샤후드+폴+방진링,경상남도 창녕군 영산면 서리상촌길 37,070-7708-7727,경상남도_창녕군_제조업공장현황_20250429.csv
주식회사베인-2공장,그 외 자동차용 신품 부품 제조업 외 3 종,배인,경상남도 창녕군 영산면 서리상촌길 37,070-7708-7727,경상남도_창녕군_제조업공장현황_20250429.csv
주식회사새한전자,항공기용 부품 제조업 외 4 종,항공기용 사출성형부품,경상남도 창녕군 대합면 대합산업단지로 136-19,055-533-0147,경상남도_창녕군_제조업공장현황_20250429.csv
주식회사유림테크창녕2공장,자동차 엔진용 신품 부품 제조업,HPCU(MX5 Housing 외),경상남도 창녕군 대합면 대합산업단지로 120-37,055-532-6257,경상남도_창녕군_제조업공장현황_20250429.csv
주식회사유림테크창녕공장,자동차 엔진용 신품 부품 제조업,HPCU(MX5 Housing 외)+친환경 자동차 부품,경상남도 창녕군 대합면 대합산업단지로 22-25,055-532-6257,경상남도_창녕군_제조업공장현황_20250429.csv
진영정공,그 외 자동차용 신품 부품 제조업 외 4 종,자동차부품+선박부품,경상남도 창녕군 남지읍 성사리 556-6,,경상남도_창녕군_제조업공장현황_20250429.csv
진영테크,자동차용 금속 압형제품 제조업,BRKT류,경상남도 창녕군 대합면 합리 1415-2,,경상남도_창녕군_제조업공장현황_20250429.csv
티아이에스,항공기용 부품 제조업 외 4 종,항공기용 사출성형부품(방산부품)+LCD TV 내외장재+자전거용 조명기구+생활일반용 전기조명장치,경상남도 창녕군 대합면 대합산업단지로 136-17,055-532-9927,경상남도_창녕군_제조업공장현황_20250429.csv
폴리테크,그 외 기타 플라스틱 제품 제조업,통발부품,경상남도 창녕군 남지읍 아지리 177-2,,경상남도_창녕군_제조업공장현황_20250429.csv
한국기계부품(주),전기회로 개폐·보호장치 제조업 외 1 종,고압차단기부품 및 브레이크 제조,경상남도 창녕군 계성면 명리월평길 61-61,055-536-1220,경상남도_창녕군_제조업공장현황_20250429.csv
한립물산,전기회로 개폐·보호장치 제조업 외 1 종,고압차단기부품 및 브레이크,경상남도 창녕군 계성면 명리월평길 61-61,,경상남도_창녕군_제조업공장현황_20250429.csv
해성정밀,그 외 자동차용 신품 부품 제조업 외 3 종,조향장치,경상남도 창녕군 영산면 서리상촌길 307-72,055-536-6901,경상남도_창녕군_제조업공장현황_20250429.csv
화인메탈(주),승강기 제조업 외 2 종,엘리베이트부품제작+산업용오븐+노 및 노용버너제작,경상남도 창녕군 영산면 영산월령로 86,055-521-7898,경상남도_창녕군_제조업공장현황_20250429.csv
회원정공,자동차 엔진용 신품 부품 제조업,자동차부품(sprocket 등),경상남도 창녕군 대합면 합리 1390,055-587-9963,경상남도_창녕군_제조업공장현황_20250429.csv
(주)다이코,항공기용 부품 제조업,항공기구성품,경상남도 고성군 고성읍 상정대로 602,055-673-8566,경상남도 고성군_제조업체_20250801.csv
(주)디에이치에이치아이,선박 구성 부분품 제조업 외 2 종,"선박부품, 발전설비기자재",경상남도 고성군 거류면 동해로 661-34,055-346-3663,경상남도 고성군_제조업체_20250801.csv
(주)성진이제닉,운송장비 조립용 플라스틱제품 제조업 외 1 종,핸드폰 카메라 부품,경상남도 고성군 회화면 배둔공단길 103,055-673-7457,경상남도 고성군_제조업체_20250801.csv
(주)태창테크,선박 구성 부분품 제조업 외 2 종,"선박부품, 철구조물",경상남도 고성군 마암면 보전1길 125-22,055-672-2360,경상남도 고성군_제조업체_20250801.csv
경남자동차중기정비,건설 및 채광용 기계장비 제조업,"유압호스, 바켓",경상남도 고성군 고성읍 남해안대로 2556,055-674-3170,경상남도 고성군_제조업체_20250801.csv
대화항공산업(주),항공기용 부품 제조업,항공기기체부품,경상남도 고성군 고성읍 교사대독길 390,055-673-8566,경상남도 고성군_제조업체_20250801.csv
시앤시코리아 주식회사,절삭가공 및 유사처리업,"밸브,Pipe 및 각종 기계부품",경상남도 고성군 고성읍 공단로 85-7,055-673-7196,경상남도 고성군_제조업체_20250801.csv
신라자동차1급정비공업사,건설 및 채광용 기계장비 제조업,"중기정비, 자동차수리",경상남도 고성군 고성읍 남해안대로 2524,055-673-7711,경상남도 고성군_제조업체_20250801.csv
(주)유니크,,자동차 솔레노이드밸브,경상남도 김해시 진영읍 서부로179번길 90,055-340-2119,경상남도 김해시_제조업체 현황_20241001.csv
(주)케이디에이(KDA),,자동차 동력축,경상남도 김해시 진영읍 서부로179번길 39-110,055-342-9850,경상남도 김해시_제조업체 현황_20241001.csv
주식회사 에스에이치아이엔티,,자동차 차체 내장제 도어트림,경상남도 김해시 진영읍 서부로123번길 25,055-900-7879,경상남도 김해시_제조업체 현황_20241001.csv
대호정기㈜,,자동차금속 전장품,경상남도 김해시 진영읍 서부로179번길 48,055-345-2121,경상남도 김해시_제조업체 현황_20241001.csv
상신전자(주),,전자부품(노이즈릴터 코일 리엑터),경상남도 김해시 진영읍 본산로269번길 16-34,055-343-3826,경상남도 김해시_제조업체 현황_20241001.csv
이래cs(주),,자동차차체부품(지엠) 필러-자동차지붕 지지역할,경상남도 김해시 진영읍 서부로179번길 39-130,055-346-2000,경상남도 김해시_제조업체 현황_20241001.csv
(주)동신모텍,,자동차차체 프레임,경상남도 김해시 진영읍 서부로179번길 37 A,055-345-2278,경상남도 김해시_제조업체 현황_20241001.csv
경진단조(주),,"자동차부품(기어,샤프트)",경상남도 김해시 진영읍 본산로212번길 32,055-345-6570,경상남도 김해시_제조업체 현황_20241001.csv
주식회사유니크2공장,,자동차 솔레노이드밸브,경상남도 김해시 진영읍 서부로179번길 103,055-340-2119,경상남도 김해시_제조업체 현황_20241001.csv
진양오토모티브 진영공장,,자동차 내장제,경상남도 김해시 진영읍 서부로179번길 38,055-345-2100,경상남도 김해시_제조업체 현황_20241001.csv
(주)동원플라트,,플라스틱자동차부품,경상남도 김해시 진영읍 하계로 175-10,055-345-0077,경상남도 김해시_제조업체 현황_20241001.csv
(주)에스에이테크,,자동차엔진부품(캠 샤프트),경상남도 김해시 진영읍 본산로 153-4,055-713-6440,경상남도 김해시_제조업체 현황_20241001.csv
주식회사 보원산업,,자동차엔진부품(미션),경상남도 김해시 진영읍 본산로 60-61,055-342-5270,경상남도 김해시_제조업체 현황_20241001.csv
주식회사 타누스,,플라스틱 자전거부품,경상남도 김해시 진영읍 본산로269번길 62,055-345-2223,경상남도 김해시_제조업체 현황_20241001.csv
(주)유니크(6공장),,자동차 솔레노이드 밸브,경상남도 김해시 진영읍 서부로179번길 85,055-340-2119,경상남도 김해시_제조업체 현황_20241001.csv
(주)케이디에이 5공장,,자동차동력축생산,경상남도 김해시 진영읍 서부로179번길 68,055-342-9850,경상남도 김해시_제조업체 현황_20241001.csv
(주)금강메탈,,자동차조향장치단조품,경상남도 김해시 진영읍 본산로269번길 15-22,055-346-2321,경상남도 김해시_제조업체 현황_20241001.csv
(주)일해,,사출 플라스틱 냉장고부품,경상남도 김해시 진영읍 본산로 49-16 일해(주),055-346-2800,경상남도 김해시_제조업체 현황_20241001.csv
지에스주식회사,,휴대폰 카메라부품,경상남도 김해시 진영읍 본산1로56번길 77,055-343-0549,경상남도 김해시_제조업체 현황_20241001.csv
대양공업,,금속 가전부품 가공,경상남도 김해시 진영읍 본산로 153-23,055-346-2080,경상남도 김해시_제조업체 현황_20241001.csv
이래cs(주) 2공장,,지엠자동차부품 필러,경상남도 김해시 진영읍 서부로179번길 82,055-346-2000,경상남도 김해시_제조업체 현황_20241001.csv
(주)대양정밀,,금속가전부품 절삭가공,경상남도 김해시 진영읍 본산로 153-33,055-346-2080,경상남도 김해시_제조업체 현황_20241001.csv
(주)신혁산업,,자동차브레이크호스용 우레탄 범퍼,경상남도 김해시 진영읍 서부로396번길 20,055-346-6256,경상남도 김해시_제조업체 현황_20241001.csv
덕성금속공업(주),,자동차어셈블러 압형조립,경상남도 김해시 진영읍 서부로179번길 47,055-342-5111,경상남도 김해시_제조업체 현황_20241001.csv
(주)삼광정밀,,세탁기부품(비철금속),경상남도 김해시 진영읍 서부로38번길 79-27,055-342-5441,경상남도 김해시_제조업체 현황_20241001.csv
동화A.C.M(주),,"치공구, 항공기 부품",경상남도 김해시 진영읍 서부로 275-21,055-337-6265,경상남도 김해시_제조업체 현황_20241001.csv
주식회사유니크5공장,,자동차 솔레노이드 밸브,경상남도 김해시 진영읍 서부로179번길 89,055-340-2119,경상남도 김해시_제조업체 현황_20241001.csv
(주)강진테크,,자동차타이로드외 부품,경상남도 김해시 진영읍 본산2로79번길 14,055-343-8161,경상남도 김해시_제조업체 현황_20241001.csv
(주)신영산업,,플라스틱자동차부품(USB),경상남도 김해시 진영읍 서부로179번길 109,055-340-1631,경상남도 김해시_제조업체 현황_20241001.csv
블루전자주식회사,,전자부품(하네스),경상남도 김해시 진영읍 진산대로 211,055-343-9546,경상남도 김해시_제조업체 현황_20241001.csv
(주)아스픽,,자동차 도어부품,경상남도 김해시 진영읍 본산로219번길 77,055-720-0300,경상남도 김해시_제조업체 현황_20241001.csv
(주)가산기업,,자동차부품(시트벨트),경상남도 김해시 진영읍 하계로 207,055-283-7282,경상남도 김해시_제조업체 현황_20241001.csv
아신오토텍,,자동차엔진부품,경상남도 김해시 진영읍 본산로219번길 84-6,055-343-8800,경상남도 김해시_제조업체 현황_20241001.csv
거명파워(주),,발전소 밸브부품,경상남도 김해시 진영읍 본산로269번길 65,055-345-5500,경상남도 김해시_제조업체 현황_20241001.csv
우진기계,,자동차부품(엔진),경상남도 김해시 진영읍 하계로 247-25,055-346-6330,경상남도 김해시_제조업체 현황_20241001.csv
연수산업,,자동차용엔진부품,경상남도 김해시 진영읍 본산로 60-61,055-342-5270,경상남도 김해시_제조업체 현황_20241001.csv
제이에이텍주식회사,,자동차 차체,경상남도 김해시 진영읍 본산로193번길 45,055-723-2235,경상남도 김해시_제조업체 현황_20241001.csv
주식회사 아이비솔,,자동차동력전달장치,경상남도 김해시 진영읍 본산로219번길 78,055-724-1830,경상남도 김해시_제조업체 현황_20241001.csv
창신정공,,자동차엔진부품,경상남도 김해시 진영읍 본산1로 86,055-343-2969,경상남도 김해시_제조업체 현황_20241001.csv
영진테크,,에어컨부품 용접,경상남도 김해시 진영읍 본산로269번길 80,055-345-5900,경상남도 김해시_제조업체 현황_20241001.csv
제이엠테크,,공작기계부품,경상남도 김해시 진영읍 본산로269번길 62-12,055-723-2052,경상남도 김해시_제조업체 현황_20241001.csv
신우기전(주）,,차량용 램프,경상남도 김해시 진영읍 진영읍 서부로179번길 39-131,055-342-5131,경상남도 김해시_제조업체 현황_20241001.csv
