CTPRVN_NM,SIGNGU_NM,ADSTRD_CD,PRFPLC_CO,FOOD_FCLTY_CO,LDGMNT_FCLTY_CO,POPLTN_CO,FILE_NM,BASE_DE
"강원특별자치도","양양군","5183035000","1","260","292","21747","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175025000","18","538","152","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175025300","0","16","13","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175031200","2","18","21","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175032500","12","36","91","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175033000","8","33","19","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175034000","2","21","14","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175035500","2","45","28","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175036000","8","131","54","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","영월군","5175038000","2","30","119","28448","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113025000","4","514","24","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113031000","2","218","92","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113032000","2","55","36","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113033000","4","506","76","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113035000","2","46","9","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113036000","2","41","12","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113037000","7","246","13","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113038000","2","199","41","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113039000","2","121","99","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113051500","3","427","58","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113052000","3","119","8","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113053000","1","338","6","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113054100","5","170","1","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113054200","0","273","0","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113055000","3","1068","14","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113056000","3","256","9","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113057500","1","79","6","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113059000","4","1167","49","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113060000","0","403","22","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113061000","1","108","10","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113062000","4","374","3","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113063500","4","170","0","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113065000","5","188","17","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113066000","6","672","5","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","원주시","5113067500","3","858","10","292730","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","인제군","5181025000","7","298","182","23023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","인제군","5181031000","0","125","57","23023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","인제군","5181032000","10","362","187","23023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","인제군","5181033000","5","155","202","23023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","인제군","5181034000","1","80","33","23023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","인제군","5181035000","1","66","96","23023","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177025000","9","317","104","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177025300","5","208","112","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177025600","5","250","79","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177025900","1","63","33","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177032000","2","93","83","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177034000","2","51","73","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177035000","3","80","44","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177036000","2","39","43","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","정선군","5177037000","2","52","94","27797","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","철원군","5178025000","6","58","6","32054","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","철원군","5178025300","0","52","10","32054","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","철원군","5178025600","2","396","63","32054","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","철원군","5178025900","6","496","100","32054","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","철원군","5178031000","1","249","71","32054","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","철원군","5178032000","0","23","27","32054","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111025000","2","159","22","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111031000","7","337","17","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111032000","5","36","13","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111033000","3","84","18","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111034000","1","29","39","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111035000","7","141","80","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111036000","2","51","61","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111038000","2","20","19","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111039000","1","419","9","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111040000","1","219","373","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111052000","3","99","3","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111053000","0","299","19","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111054500","1","177","5","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111057000","2","171","51","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111058000","7","291","39","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111060000","0","322","10","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111061000","0","186","3","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111061100","1","312","5","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111062000","5","90","13","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111063000","4","336","45","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111064000","1","331","5","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111065000","5","959","3","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111066000","4","927","41","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111067500","14","440","41","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","춘천시","5111070500","7","356","16","242459","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","태백시","5119051500","3","232","14","29672","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","태백시","5119052500","0","124","7","29672","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","태백시","5119053500","0","245","55","29672","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","태백시","5119054000","0","283","11","29672","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","태백시","5119058500","4","82","35","29672","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","태백시","5119059500","3","104","8","29672","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","태백시","5119060500","1","30","5","29672","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","태백시","5119061500","1","46","1","29672","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","평창군","5176025000","4","211","85","33477","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","평창군","5176031000","3","36","25","33477","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","평창군","5176032000","1","38","52","33477","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","평창군","5176033000","0","119","68","33477","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","평창군","5176034000","7","301","500","33477","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","평창군","5176035000","7","117","97","33477","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","평창군","5176036000","5","276","147","33477","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","평창군","5176038000","15","383","226","33477","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172025000","10","1039","79","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172031000","1","85","77","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172032000","0","60","33","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172033000","0","35","51","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172034000","1","60","59","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172035200","1","60","40","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172036000","1","141","37","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172037000","4","247","351","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172038000","0","73","133","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","홍천군","5172039000","0","70","82","54949","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","화천군","5179025000","8","334","102","15368","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","화천군","5179031000","4","65","32","15368","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","화천군","5179032000","6","29","40","15368","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","화천군","5179033000","4","115","51","15368","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","화천군","5179034000","2","231","134","15368","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173025000","3","517","32","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173031000","10","124","51","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173032000","0","66","18","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173033000","2","228","192","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173034000","2","47","73","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173035000","2","31","54","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173036000","2","41","14","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173037000","3","49","42","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"강원특별자치도","횡성군","5173038000","0","23","44","37841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","가평군","4182025000","8","697","522","50984","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","가평군","4182031000","8","403","305","50984","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","가평군","4182032500","10","461","447","50984","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","가평군","4182033000","7","201","425","50984","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","가평군","4182034500","4","322","213","50984","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","가평군","4182035000","5","127","566","50984","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128151000","1","219","37","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128152000","0","364","3","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128153000","1","357","0","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128154000","1","481","20","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128155000","3","62","0","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128156000","2","220","16","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128157600","0","303","0","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128157700","3","324","3","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128158000","5","468","3","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128159000","4","453","15","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128160000","6","423","7","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128161000","0","171","10","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128162100","2","472","12","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128162200","5","483","19","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128163000","2","377","9","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128164000","1","205","4","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128165000","2","408","7","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128165500","0","111","2","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128165600","0","250","0","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128166000","2","260","2","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 덕양구","4128167000","1","76","1","399362","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 일산동구","4128551000","6","394","0","264129","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 일산동구","4128552500","1","261","3","264129","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 일산동구","4128552600","1","172","4","264129","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 일산동구","4128553000","5","602","7","264129","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 일산동구","4128554000","5","424","3","264129","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 일산동구","4128555100","3","693","12","264129","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","고양시 일산동구","4128555200","5","433","11","264129","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
